video_id,title,published_date,view_count,like_count,comment_count,duration,tags,category_id,language,channel_id,channel_name
lx2f7RqujO8,A Hero's welcome,2026-01-12T14:30:46Z,746717,52006,1591,110.0,"wrestling,submission wrestling,wwe,professional wrestling,Combat Sport,finishing moves,कुश्ती,पहलवान,डब्लू डब्लू ई,मैच,सुपरस्टार,व्यावसायिक कुश्ती,مصارعه,drew mcintyre",17,en,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE
3KJ5QWt9RY0,"CM Punk will give Finn Bálor a World Heavyweight Title Match: Raw highlights, Jan. 12, 2026",2026-01-12T20:15:51Z,782553,20516,1896,201.0,"CM Punk,Finn Bálor,superstars,world wrestling entertainment,wrestle,wrestler,wrestling,wwe,wwe 2026,مصارعه,कुश्ती,डब्लू डब्लू ई,पहलवान,मैच,व्यावसायिक कुश्ती,सुपरस्टार,Raw clips,raw videos,raw highlights,raw winners,monday night raw clips,monday night raw highlights,raw tonight,raw match card,raw highlights this week,WWE on Netflix,WWE Raw on Netflix,Raw on Netflix",17,en,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE
sCOlf84wBe8,FULL MATCH: Women's Battle Royal: Evolution 2025,2026-01-14T14:01:36Z,542136,7954,272,1452.0,"Alba Fyre,Candice LeRae,Giulia,Izzi Dame,Kelani Jordan,Lola Vice,Nia Jax,Piper Niven,Stephanie McMahon,Stephanie Vaquer,Tatum Paxley,superstars,world wrestling entertainment,wrestle,wrestler,wrestling,wwe,wwe 2026,مصارعه,कुश्ती,डब्लू डब्लू ई,पहलवान,मैच,व्यावसायिक कुश्ती,सुपरस्टार,full match,wwe full match,wwe full segment,wwe full show,wwe show,wwe full ple,wwe highlights,wwe clips,wwe match,wrestling match",17,en,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE
NCE13mfafvY,Cody Rhodes looks to win the Rumble a 3rd time,2026-01-17T02:11:23Z,348044,11874,478,27.0,"wrestling,submission wrestling,wwe,professional wrestling,Combat Sport,finishing moves,कुश्ती,पहलवान,डब्लू डब्लू ई,मैच,सुपरस्टार,व्यावसायिक कुश्ती,مصارعه,Smackdown clips,smackdown highlights,smackdown winners,wwe smackdown highlights today,smackdown tonight,friday night smackdown,wwe smackdown,smackdown 2026,smack downs highlights,cody rhodes,royal rumble",17,en,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE
m1xp_PiovXY,Jacob Fatu sends Drew running 🏃‍♂️,2026-01-17T01:33:51Z,1008702,34295,328,42.0,"wrestling,submission wrestling,wwe,professional wrestling,Combat Sport,finishing moves,कुश्ती,पहलवान,डब्लू डब्लू ई,मैच,सुपरस्टार,व्यावसायिक कुश्ती,مصارعه,Smackdown clips,smackdown highlights,smackdown winners,wwe smackdown highlights today,smackdown tonight,friday night smackdown,wwe smackdown,smackdown 2026,smack downs highlights,drew mcintyre,jacob fatu,randy orton",17,en,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE
kkRH1uBjk_g,"Randy Orton dispatches The Miz to advance in tournament: SmackDown highlights, Jan. 16, 2026",2026-01-17T01:46:34Z,351901,9701,414,192.0,"Randy Orton,The Miz,superstars,world wrestling entertainment,wrestle,wrestler,wrestling,wwe,wwe 2026,مصارعه,कुश्ती,डब्लू डब्लू ई,पहलवान,मैच,व्यावसायिक कुश्ती,सुपरस्टार,Smackdown clips,smackdown highlights,smackdown winners,wwe smackdown highlights today,smackdown tonight,friday night smackdown,wwe smackdown,smackdown 2026,smack downs highlights",17,en,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE
vIE5bfZdPM4,"FULL MATCH: Jey Uso vs. Drew McIntyre: Raw on Netflix premiere, Jan. 6, 2025",2026-01-09T14:01:39Z,306613,6677,253,1084.0,"Drew McIntyre,Jey Uso,Travis Scott,superstars,world wrestling entertainment,wrestle,wrestler,wrestling,wwe,wwe 2024,مصارعه,कुश्ती,डब्लू डब्लू ई,पहलवान,मैच,व्यावसायिक कुश्ती,सुपरस्टार,full match,wwe full match,wwe full segment,wwe full show,wwe show,wwe full ple,wwe highlights,wwe clips,wwe match,wrestling match",17,en,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE
DQLdtGM2ut0,Blake Monroe meet Jaida Parker👊🤭 #WWENXT,2026-01-14T02:25:23Z,360313,9407,150,44.0,"wrestling,submission wrestling,wwe,professional wrestling,Combat Sport,finishing moves,कुश्ती,पहलवान,डब्लू डब्लू ई,मैच,सुपरस्टार,व्यावसायिक कुश्ती,مصارعه",17,en,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE
zfMpsV0e-7Q,Well... that’s new for QB1,2026-01-15T23:30:25Z,655549,11443,280,16.0,"wrestling,submission wrestling,wwe,professional wrestling,Combat Sport,finishing moves,कुश्ती,पहलवान,डब्लू डब्लू ई,मैच,सुपरस्टार,व्यावसायिक कुश्ती,مصارعه",17,en,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE
0I57JItVTP4,Need more of Solo Sikoa and Uncle Howdy ASAP! 🙌👊,2026-01-15T22:30:00Z,1190604,21120,129,35.0,"wrestling,submission wrestling,wwe,professional wrestling,Combat Sport,finishing moves,कुश्ती,पहलवान,डब्लू डब्लू ई,मैच,सुपरस्टार,व्यावसायिक कुश्ती,مصارعه",17,en,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE
