video_id,title,published_date,view_count,like_count,comment_count,duration,tags,category_id,language,channel_id,channel_name
2l7Lfn-1kps,Five Little Speckled Frogs | Learn Numbers with CoComelon Nursery Rhymes & Kids Songs,2026-01-10T08:00:04Z,1437113,2109,0,349.0,"JJ,abckidtv,baby songs,children songs,cocomelon,kid songs,kids animation,kids education,kids entertainment,kids videos,kindergarten,nursery rhymes,preschool,sing-along,sing-along songs,toddler,Five Little Speckled Frogs,Five Little Ducks,5 little,animals for kids,ducks,farm animals",24,en,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes
XX1v7RKXSIs,Knock Knock Who's There? It's GIANT BINGO!!! 🐶😮,2026-01-10T12:01:04Z,1565943,12132,0,22.0,"cocomelon,abckidtv,nursery rhymes,children songs,baby songs,kid songs,sing-along,sing-along songs,kids videos,kids animation,kids entertainment,kids education,preschool,kindergarten,toddler,JJ",27,en-US,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes
Dxw1iHxQlOw,Oh No! The Wheel Fell Off! 🚗😲 Can YOU Fix It?,2026-01-14T12:00:35Z,580199,3773,0,18.0,"cocomelon,abckidtv,nursery rhymes,children songs,baby songs,kid songs,sing-along,sing-along songs,kids videos,kids animation,kids entertainment,kids education,preschool,kindergarten,toddler,JJ",27,en-US,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes
2E0hHjSwdW4,Bingo | @CoComelon Nursery Rhymes & Kids Songs,2018-02-21T08:00:01Z,1670412922,3900301,0,181.0,"kids entertainment,JJ,cocomelon,abckidtv,toddler,kids videos,sing-along,kids animation,kid songs,baby songs,kids education,kindergarten,children songs,preschool,nursery rhymes,sing-along songs",27,en,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes
vdhW5ES5DPo,Yummy Peas Song | Fruit & Vegetables for Kids | CoComelon Nursery Rhymes & Kids Songs,2026-01-13T08:01:19Z,921482,2143,0,164.0,"JJ,abckidtv,baby songs,children songs,cocomelon,kid songs,kids animation,kids education,kids videos,kindergarten,nursery rhymes,preschool,sing-along,sing-along songs,toddler,cocomelon friends,cody cocomelon,dad and cody cocomelon,fruits and vegetables,fruits and vegetables for kids,healthy eating for kids,healthy eating song,yes yes,yes yes fruits,yes yes fruits song,yes yes song,yes yes vegetables,yes yes vegetables cocomelon,Peas Song",24,en,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes
PMYLf9nhQxc,Stacking Toy Blocks 🟥🟧🟨🟩🟦,2026-01-12T12:01:01Z,1074598,9066,0,13.0,"cocomelon,abckidtv,nursery rhymes,children songs,baby songs,kid songs,sing-along,sing-along songs,kids videos,kids animation,kids entertainment,kids education,preschool,kindergarten,toddler,JJ",27,en-US,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes
9AQE3bIC2WI,MasterChef India | Mon-Fri At 9:00 PM | Only On SET & Sony LIV,2026-01-07T07:27:40Z,771364,11800,76,84.0,,24,en-IN,UCpEhnqL0y41EpW2TvWAHD7Q,SET India
WpkOYdMEiq4,MasterChef India | Mon-Fri At 9:00 PM | Only On SET & Sony LIV,2026-01-07T07:18:15Z,193580,1196,14,12.0,,24,en-IN,UCpEhnqL0y41EpW2TvWAHD7Q,SET India
SDrLg1vHEqA,'Hoga Tumse' सुनकर हुई Padmini जी की यादें ताज़ा | Indian Idol S16 | Viral Performance Of The Week,2026-01-09T12:45:04Z,35567,367,11,1075.0,"indian idol performance,indian idol singers,indian idol judges,vishal dadlani,singing reality show,indian idol seasons on sony,indian idol new season,indian idol 2025,indian idol,singing shows india,Vishal Dadlani,Shreya Ghoshal,Indian idol contestants,Indian Idol season 16,Indian Idol new season S16,season 16,Badshah indian idol,auditions 2025,season S16 audition round,indian idol season 16 latest episode,Indian Idol S16,indian idol latest performance",24,en-IN,UCpEhnqL0y41EpW2TvWAHD7Q,SET India
IPybv8iUiCY,"NEW! Indian Idol S16 - With Poonam Dhillon, Padmini Kolhapure | Ep 23 | 3 Jan 2026 | Teaser",2026-01-03T16:00:25Z,181630,1439,74,669.0,"indian idol performance,indian idol singers,indian idol judges,vishal dadlani,singing reality show,indian idol seasons on sony,indian idol new season,indian idol 2025,indian idol,singing shows india,Vishal Dadlani,Shreya Ghoshal,Indian idol contestants,Indian Idol season 16,Indian Idol new season S16,season 16,Badshah indian idol,auditions 2025,season S16 audition round,indian idol season 16 latest episode,Indian Idol S16,indian idol teaser episode 20",24,en-IN,UCpEhnqL0y41EpW2TvWAHD7Q,SET India
p9WBBjdI5jc,'Jhutha Hi Sahi' गाकर Dipan ने किया Kumar Sanu को Impress | Indian Idol S14 | Bollywood Nonstop,2026-01-13T14:30:57Z,3660,15,1,1169.0,"indian idol performance,indian idol singers,indian idol judges,vishal dadlani,singing reality show,indian idol seasons on sony,indian idol new season,indian idol 2024,indian idol,singing shows india,Vishal Dadlani,Shreya Ghoshal,Indian idol contestants,Indian Idol season 15,Indian Idol new season S 15,season 15,Badshah indian idol,auditions 2024,season S15 audition round,indian idol season 15 latest episode,Indian Idol S15,Indian Idol S15 Ep",24,en-IN,UCpEhnqL0y41EpW2TvWAHD7Q,SET India
g85jwgSae4A,'M Bole To' पर Vaibhav के Vocals ने किया Sanjay Dutt को Impress |Indian Idol S14 | Bollywood Nonstop,2026-01-11T14:30:40Z,4150,33,4,1283.0,"indian idol performance,indian idol singers,indian idol judges,vishal dadlani,singing reality show,indian idol seasons on sony,indian idol new season,indian idol 2024,indian idol,singing shows india,Vishal Dadlani,Shreya Ghoshal,Indian idol contestants,Indian Idol season 15,Indian Idol new season S 15,season 15,Badshah indian idol,auditions 2024,season S15 audition round,indian idol season 15 latest episode,Indian Idol S15,Indian Idol S15 Ep",24,en-IN,UCpEhnqL0y41EpW2TvWAHD7Q,SET India
vco2M06eYis,'What Is Mobile Number' पर Anshika के Outstanding Vocals | Indian Idol S16 | Anshika Special,2026-01-13T06:15:04Z,13433,101,2,856.0,"indian idol performance,indian idol singers,indian idol judges,vishal dadlani,singing reality show,indian idol seasons on sony,indian idol new season,indian idol 2025,indian idol,singing shows india,Vishal Dadlani,Shreya Ghoshal,Indian idol contestants,Indian Idol season 16,Indian Idol new season S16,season 16,Badshah indian idol,auditions 2025,season S16 audition round,indian idol season 16 latest episode,Indian Idol S16,indian idol latest performance",24,en-IN,UCpEhnqL0y41EpW2TvWAHD7Q,SET India
